2025-06-26 12:39:47,813 mlscoringinference [INFO | assistant_tool.py : TradingAgent : 62] --> Trading Agent Call.
2025-06-26 12:39:48,370 mlscoringinference [INFO | react_agent.py : get_runnable_react : 46] --> React agent runnable for fund_agent_schema created successfully.
2025-06-26 12:39:48,370 mlscoringinference [INFO | react_agent.py : get_runnable_react : 36] --> React agent for trading_agent_schema Creating...
2025-06-26 12:39:48,371 mlscoringinference [INFO | json_utils.py : load_json_file : 53] --> Loading JSON file from path: D:\mofsl-wmchatbot-repo\chatbot_backend\agentic_flow\openapi_schema\trading_agent_schema.json
2025-06-26 12:39:48,372 mlscoringinference [INFO | react_agent.py : get_runnable_react : 40] --> API Specification loaded.
2025-06-26 12:39:48,376 mlscoringinference [INFO | react_agent.py : get_runnable_react : 46] --> React agent runnable for trading_agent_schema created successfully.
2025-06-26 12:39:48,377 mlscoringinference [INFO | information_center_agent.py : get_information_runnable_react : 34] --> Information React agent for information_centre_agent_schema Creating...
2025-06-26 12:39:48,377 mlscoringinference [INFO | json_utils.py : load_json_file : 53] --> Loading JSON file from path: D:\mofsl-wmchatbot-repo\chatbot_backend\agentic_flow\openapi_schema\information_centre_agent_schema.json
2025-06-26 12:39:48,379 mlscoringinference [INFO | information_center_agent.py : get_information_runnable_react : 38] --> API Specification loaded.
2025-06-26 12:39:48,391 mlscoringinference [INFO | information_center_agent.py : get_information_runnable_react : 44] --> Information React agent runnable for information_centre_agent_schema created successfully.
2025-06-26 12:39:48,392 mlscoringinference [INFO | react_agent.py : get_runnable_react : 36] --> React agent for combine Creating...
2025-06-26 12:39:48,392 mlscoringinference [INFO | json_utils.py : load_json_file : 53] --> Loading JSON file from path: D:\mofsl-wmchatbot-repo\chatbot_backend\agentic_flow\openapi_schema\combine.json
2025-06-26 12:39:48,394 mlscoringinference [INFO | react_agent.py : get_runnable_react : 40] --> API Specification loaded.
2025-06-26 12:39:48,400 mlscoringinference [INFO | react_agent.py : get_runnable_react : 46] --> React agent runnable for combine created successfully.
2025-06-26 12:39:48,400 mlscoringinference [INFO | langgraph_builder.py : <module> : 86] --> Rannnable for all agents created successfully.
2025-06-26 12:39:48,576 mlscoringinference [INFO | chatbot_service.py : <module> : 37] --> Chatbot service initialization started.
2025-06-26 12:39:48,576 mlscoringinference [INFO | session_store.py : __init__ : 29] --> Initializing RedisSessionStore.
2025-06-26 12:39:48,579 mlscoringinference [INFO | redis_client.py : _connect : 40] --> Connecting to Redis...
2025-06-26 12:39:48,580 mlscoringinference [INFO | redis_client.py : _connect : 50] --> Redis connection established successfully.
2025-06-26 12:39:48,580 mlscoringinference [INFO | redis_client.py : __init__ : 23] --> Connected to Redis at master.mofsl-chatbot-dev-valkey.xfjxmr.aps1.cache.amazonaws.com in dev environment.
2025-06-26 12:39:48,580 mlscoringinference [INFO | session_store.py : __init__ : 33] --> RedisSessionStore initialized successfully.
2025-06-26 12:39:48,582 mlscoringinference [INFO | chatbot_service.py : <module> : 53] --> Chatbot service initialized successfully.
2025-06-26 12:40:29,318 mlscoringinference [INFO | chatbot_service.py : get_chatbot_response : 69] --> Received chatbot payload: user_id='NAGSYA5' session_id='W56rzfovreBIMnX0o6UeERZ' client_id='NAGSYA5' role='CLIENT' token='c55e248a-ddc8-4c89-be59-ba423a7a42e3' interaction=InteractionV2(type='DETERMINISTIC_FLOW', attachement='', input=InputData(text=None, id='home', from_date=None, to_date=None), metadata=Metadata(source='web'), request_id=None)
2025-06-26 12:40:29,319 mlscoringinference [INFO | chatbot_service.py : get_chatbot_response : 87] --> Invoking graph with interrupt resume command
2025-06-26 12:40:29,896 mlscoringinference [INFO | session_store.py : load : 57] --> Loading session data for ID: W56rzfovreBIMnX0o6UeERZ, found: No
2025-06-26 12:40:29,915 mlscoringinference [INFO | session_store.py : load : 57] --> Loading session data for ID: W56rzfovreBIMnX0o6UeERZ, found: No
2025-06-26 12:40:29,933 mlscoringinference [INFO | chatbot_service.py : get_chatbot_response : 89] --> Interrupt resume completed successfully
2025-06-26 12:40:29,936 mlscoringinference [INFO | chatbot_service.py : get_chatbot_response : 93] --> Handled via deterministic flow.
2025-06-26 12:41:00,342 mlscoringinference [INFO | assistant_tool.py : TradingAgent : 62] --> Trading Agent Call.
2025-06-26 12:41:00,343 mlscoringinference [INFO | assistant_tool.py : ReportAgent : 90] --> Report Agent Call.
2025-06-26 12:41:00,345 mlscoringinference [INFO | assistant_tool.py : AccountAgent : 131] --> Account Agent Call.
2025-06-26 12:41:00,347 mlscoringinference [INFO | assistant_tool.py : InformationCentreAgent : 173] --> Information Centre Agent Call.
2025-06-26 12:41:00,348 mlscoringinference [INFO | assistant_tool.py : FundAgent : 204] --> Fund Agent Call.
2025-06-26 12:41:00,349 mlscoringinference [INFO | assistant_tool.py : DPAgent : 231] --> DP Agent Call.
2025-06-26 12:41:00,368 mlscoringinference [INFO | react_tool.py : <module> : 155] --> Initializing basic tools...
2025-06-26 12:41:00,795 mlscoringinference [INFO | langgraph_builder.py : <module> : 75] --> Rannnable Importing.
2025-06-26 12:41:00,798 mlscoringinference [INFO | react_agent.py : get_runnable_react : 36] --> React agent for report_agent_schema Creating...
2025-06-26 12:41:00,799 mlscoringinference [INFO | json_utils.py : load_json_file : 53] --> Loading JSON file from path: D:\mofsl-wmchatbot-repo\chatbot_backend\agentic_flow\openapi_schema\report_agent_schema.json
2025-06-26 12:41:00,801 mlscoringinference [INFO | react_agent.py : get_runnable_react : 40] --> API Specification loaded.
2025-06-26 12:41:00,806 mlscoringinference [INFO | react_agent.py : get_runnable_react : 46] --> React agent runnable for report_agent_schema created successfully.
2025-06-26 12:41:00,807 mlscoringinference [INFO | react_agent.py : get_runnable_react : 36] --> React agent for account_agent_schema Creating...
2025-06-26 12:41:00,807 mlscoringinference [INFO | json_utils.py : load_json_file : 53] --> Loading JSON file from path: D:\mofsl-wmchatbot-repo\chatbot_backend\agentic_flow\openapi_schema\account_agent_schema.json
2025-06-26 12:41:00,809 mlscoringinference [INFO | react_agent.py : get_runnable_react : 40] --> API Specification loaded.
2025-06-26 12:41:00,814 mlscoringinference [INFO | react_agent.py : get_runnable_react : 46] --> React agent runnable for account_agent_schema created successfully.
2025-06-26 12:41:00,815 mlscoringinference [INFO | react_agent.py : get_runnable_react : 36] --> React agent for fund_agent_schema Creating...
2025-06-26 12:41:00,815 mlscoringinference [INFO | json_utils.py : load_json_file : 53] --> Loading JSON file from path: D:\mofsl-wmchatbot-repo\chatbot_backend\agentic_flow\openapi_schema\fund_agent_schema.json
2025-06-26 12:41:00,816 mlscoringinference [INFO | react_agent.py : get_runnable_react : 40] --> API Specification loaded.
2025-06-26 12:41:00,820 mlscoringinference [INFO | react_agent.py : get_runnable_react : 46] --> React agent runnable for fund_agent_schema created successfully.
2025-06-26 12:41:00,821 mlscoringinference [INFO | react_agent.py : get_runnable_react : 36] --> React agent for trading_agent_schema Creating...
2025-06-26 12:41:00,821 mlscoringinference [INFO | json_utils.py : load_json_file : 53] --> Loading JSON file from path: D:\mofsl-wmchatbot-repo\chatbot_backend\agentic_flow\openapi_schema\trading_agent_schema.json
2025-06-26 12:41:00,822 mlscoringinference [INFO | react_agent.py : get_runnable_react : 40] --> API Specification loaded.
2025-06-26 12:41:00,826 mlscoringinference [INFO | react_agent.py : get_runnable_react : 46] --> React agent runnable for trading_agent_schema created successfully.
2025-06-26 12:41:00,829 mlscoringinference [INFO | information_center_agent.py : get_information_runnable_react : 34] --> Information React agent for information_centre_agent_schema Creating...
2025-06-26 12:41:00,829 mlscoringinference [INFO | json_utils.py : load_json_file : 53] --> Loading JSON file from path: D:\mofsl-wmchatbot-repo\chatbot_backend\agentic_flow\openapi_schema\information_centre_agent_schema.json
2025-06-26 12:41:00,831 mlscoringinference [INFO | information_center_agent.py : get_information_runnable_react : 38] --> API Specification loaded.
2025-06-26 12:41:00,841 mlscoringinference [INFO | information_center_agent.py : get_information_runnable_react : 44] --> Information React agent runnable for information_centre_agent_schema created successfully.
2025-06-26 12:41:00,844 mlscoringinference [INFO | react_agent.py : get_runnable_react : 36] --> React agent for combine Creating...
2025-06-26 12:41:00,845 mlscoringinference [INFO | json_utils.py : load_json_file : 53] --> Loading JSON file from path: D:\mofsl-wmchatbot-repo\chatbot_backend\agentic_flow\openapi_schema\combine.json
2025-06-26 12:41:00,848 mlscoringinference [INFO | react_agent.py : get_runnable_react : 40] --> API Specification loaded.
2025-06-26 12:41:00,852 mlscoringinference [INFO | react_agent.py : get_runnable_react : 46] --> React agent runnable for combine created successfully.
2025-06-26 12:41:00,852 mlscoringinference [INFO | langgraph_builder.py : <module> : 86] --> Rannnable for all agents created successfully.
2025-06-26 12:41:01,033 mlscoringinference [INFO | chatbot_service.py : <module> : 37] --> Chatbot service initialization started.
2025-06-26 12:41:01,033 mlscoringinference [INFO | session_store.py : __init__ : 29] --> Initializing RedisSessionStore.
2025-06-26 12:41:01,036 mlscoringinference [INFO | redis_client.py : _connect : 40] --> Connecting to Redis...
2025-06-26 12:41:01,037 mlscoringinference [INFO | redis_client.py : _connect : 50] --> Redis connection established successfully.
2025-06-26 12:41:01,037 mlscoringinference [INFO | redis_client.py : __init__ : 23] --> Connected to Redis at master.mofsl-chatbot-dev-valkey.xfjxmr.aps1.cache.amazonaws.com in dev environment.
2025-06-26 12:41:01,037 mlscoringinference [INFO | session_store.py : __init__ : 33] --> RedisSessionStore initialized successfully.
2025-06-26 12:41:01,039 mlscoringinference [INFO | chatbot_service.py : <module> : 53] --> Chatbot service initialized successfully.
2025-06-26 12:41:05,959 mlscoringinference [INFO | chatbot_service.py : get_chatbot_response : 69] --> Received chatbot payload: user_id='NAGSYA5' session_id='gY2FCcMhXFWVh8Bq6SaC8Il' client_id='NAGSYA5' role='CLIENT' token='ec055024-c7f8-48c5-ab38-a90c68083dde' interaction=InteractionV2(type='DETERMINISTIC_FLOW', attachement='', input=InputData(text=None, id='home', from_date=None, to_date=None), metadata=Metadata(source='web'), request_id=None)
2025-06-26 12:41:05,960 mlscoringinference [INFO | chatbot_service.py : get_chatbot_response : 87] --> Invoking graph with interrupt resume command
2025-06-26 12:41:06,412 mlscoringinference [INFO | session_store.py : load : 57] --> Loading session data for ID: gY2FCcMhXFWVh8Bq6SaC8Il, found: No
2025-06-26 12:41:06,431 mlscoringinference [INFO | session_store.py : load : 57] --> Loading session data for ID: gY2FCcMhXFWVh8Bq6SaC8Il, found: No
2025-06-26 12:41:06,450 mlscoringinference [INFO | chatbot_service.py : get_chatbot_response : 89] --> Interrupt resume completed successfully
2025-06-26 12:41:06,455 mlscoringinference [INFO | chatbot_service.py : get_chatbot_response : 93] --> Handled via deterministic flow.
2025-06-26 12:41:07,826 mlscoringinference [INFO | chatbot_service.py : get_chatbot_response : 69] --> Received chatbot payload: user_id='NAGSYA5' session_id='gY2FCcMhXFWVh8Bq6SaC8Il' client_id='NAGSYA5' role='CLIENT' token='ec055024-c7f8-48c5-ab38-a90c68083dde' interaction=InteractionV2(type='DETERMINISTIC_FLOW', attachement='', input=InputData(text=None, id='home', from_date=None, to_date=None), metadata=Metadata(source='web'), request_id=None)
2025-06-26 12:41:07,829 mlscoringinference [INFO | chatbot_service.py : get_chatbot_response : 87] --> Invoking graph with interrupt resume command
2025-06-26 12:41:07,850 mlscoringinference [INFO | session_store.py : load : 57] --> Loading session data for ID: gY2FCcMhXFWVh8Bq6SaC8Il, found: Yes
2025-06-26 12:41:07,869 mlscoringinference [INFO | session_store.py : load : 57] --> Loading session data for ID: gY2FCcMhXFWVh8Bq6SaC8Il, found: Yes
2025-06-26 12:41:07,888 mlscoringinference [INFO | chatbot_service.py : get_chatbot_response : 89] --> Interrupt resume completed successfully
2025-06-26 12:41:07,890 mlscoringinference [INFO | chatbot_service.py : get_chatbot_response : 93] --> Handled via deterministic flow.
2025-06-26 12:41:19,663 mlscoringinference [INFO | chatbot_service.py : get_chatbot_response : 69] --> Received chatbot payload: user_id='RDEWANGHAR' session_id='B51Sf6nMbk2LL5HqwfrlQ7Z' client_id='' role='' token='ed64c83f-dbed-44ac-a590-faa2bbb197c5' interaction=InteractionV2(type='DETERMINISTIC_FLOW', attachement='', input=InputData(text=None, id='home', from_date=None, to_date=None), metadata=Metadata(source='web'), request_id=None)
2025-06-26 12:41:19,664 mlscoringinference [INFO | chatbot_service.py : get_chatbot_response : 87] --> Invoking graph with interrupt resume command
2025-06-26 12:41:19,687 mlscoringinference [INFO | session_store.py : load : 57] --> Loading session data for ID: B51Sf6nMbk2LL5HqwfrlQ7Z, found: No
2025-06-26 12:41:19,708 mlscoringinference [INFO | session_store.py : load : 57] --> Loading session data for ID: B51Sf6nMbk2LL5HqwfrlQ7Z, found: No
2025-06-26 12:41:19,726 mlscoringinference [INFO | chatbot_service.py : get_chatbot_response : 89] --> Interrupt resume completed successfully
2025-06-26 12:41:19,727 mlscoringinference [INFO | chatbot_service.py : get_chatbot_response : 93] --> Handled via deterministic flow.
2025-06-26 12:48:06,688 mlscoringinference [INFO | chatbot_service.py : get_chatbot_response : 69] --> Received chatbot payload: user_id='RDEWANGHAR' session_id='ftbx45jSgAKHITIlktPccXJ' client_id='' role='SUBBROKER' token='6ca42ab7-b8c6-4523-b223-a1d7dc14fe0d' interaction=InteractionV2(type='DETERMINISTIC_FLOW', attachement='', input=InputData(text=None, id='home', from_date=None, to_date=None), metadata=Metadata(source='web'), request_id=None)
2025-06-26 12:48:06,689 mlscoringinference [INFO | chatbot_service.py : get_chatbot_response : 87] --> Invoking graph with interrupt resume command
2025-06-26 12:48:06,711 mlscoringinference [INFO | session_store.py : load : 57] --> Loading session data for ID: ftbx45jSgAKHITIlktPccXJ, found: No
2025-06-26 12:48:06,729 mlscoringinference [INFO | session_store.py : load : 57] --> Loading session data for ID: ftbx45jSgAKHITIlktPccXJ, found: No
2025-06-26 12:48:06,750 mlscoringinference [INFO | chatbot_service.py : get_chatbot_response : 89] --> Interrupt resume completed successfully
2025-06-26 12:48:06,752 mlscoringinference [INFO | chatbot_service.py : get_chatbot_response : 93] --> Handled via deterministic flow.
2025-06-26 12:48:11,606 mlscoringinference [INFO | chatbot_service.py : get_chatbot_response : 69] --> Received chatbot payload: user_id='RDEWANGHAR' session_id='ftbx45jSgAKHITIlktPccXJ' client_id='' role='SUBBROKER' token='6ca42ab7-b8c6-4523-b223-a1d7dc14fe0d' interaction=InteractionV2(type='DETERMINISTIC_FLOW', attachement='', input=InputData(text=None, id='my_details', from_date=None, to_date=None), metadata=Metadata(source='web'), request_id=None)
2025-06-26 12:48:11,608 mlscoringinference [INFO | chatbot_service.py : get_chatbot_response : 87] --> Invoking graph with interrupt resume command
2025-06-26 12:48:11,629 mlscoringinference [INFO | session_store.py : load : 57] --> Loading session data for ID: ftbx45jSgAKHITIlktPccXJ, found: Yes
2025-06-26 12:48:11,648 mlscoringinference [INFO | session_store.py : load : 57] --> Loading session data for ID: ftbx45jSgAKHITIlktPccXJ, found: Yes
2025-06-26 12:48:11,649 mlscoringinference [INFO | chatbot_navigator.py : navigate : 86] --> session data: {'user_id': 'RDEWANGHAR', 'role': 'SUBBROKER', 'input_params': {'action': 'initial', 'response_text': 'Welcome to your Mo Gini assistant. How can I help you today?', 'available_choices': [{'id': 'profit_and_loss_statement', 'text': 'Profit and loss statement'}, {'id': 'ledger_report', 'text': 'Ledger Report'}, {'id': 'my_details', 'text': 'My details'}, {'id': 'dp_statement', 'text': 'DP Statement'}, {'id': 'brokerage_report', 'text': 'Brokerage Report'}, {'id': 'itr_statement', 'text': 'ITR Statement'}, {'id': 'grandfather_pnl', 'text': 'Grandfather Profit and Loss statement'}, {'id': 'available_margin', 'text': 'Available Margin'}, {'id': 'my_dashboard', 'text': 'Client Dashboard'}, {'id': 'tds_certificate', 'text': 'TDS Certificate'}, {'id': 'stt_ctt_certificate', 'text': 'STT/CTT Certificate'}, {'id': 'markets_research_partner', 'text': 'Market Research'}, {'id': 'emodification', 'text': 'E-modification'}, {'id': 'upcoming_buyback', 'text': 'Upcoming Buyback'}, {'id': 'mf_status', 'text': 'Mutual Fund Status'}, {'id': 'fund_payout_status', 'text': 'Fund Payout Status'}, {'id': 'fund_transfer_status', 'text': 'Funds Transfer Status'}, {'id': 'margin_shortage', 'text': 'Margin Shortage Penalty'}, {'id': 'faq', 'text': 'FAQ'}, {'id': 'new_account_opening', 'text': 'New Account Opening'}, {'id': 'sauda_details', 'text': 'Sauda Detail'}, {'id': 'ipo', 'text': 'IPO'}, {'id': 'digi_cmr', 'text': 'DIGI CMR Report'}, {'id': 'acount_modification_status', 'text': 'Account Status'}, {'id': 'acount_modification_status', 'text': 'Modification Status'}, {'id': 'contract_note', 'text': 'Contract Note'}, {'id': 'dis_drf_status', 'text': 'DIS/DRF Status'}], 'id': 'initial_partner'}, 'last_updated': '2025-06-26T07:18:06.711884', 'history_stack': []}
2025-06-26 12:48:11,687 mlscoringinference [INFO | session_store.py : load : 57] --> Loading session data for ID: ftbx45jSgAKHITIlktPccXJ_api_payload, found: Yes
2025-06-26 12:48:11,724 mlscoringinference [INFO | session_store.py : load : 57] --> Loading session data for ID: ftbx45jSgAKHITIlktPccXJ_api_payload, found: Yes
2025-06-26 12:48:11,761 mlscoringinference [INFO | session_store.py : load : 57] --> Loading session data for ID: ftbx45jSgAKHITIlktPccXJ_api_payload, found: Yes
2025-06-26 12:48:11,798 mlscoringinference [INFO | session_store.py : load : 57] --> Loading session data for ID: ftbx45jSgAKHITIlktPccXJ_api_payload, found: Yes
2025-06-26 12:48:11,835 mlscoringinference [INFO | session_store.py : load : 57] --> Loading session data for ID: ftbx45jSgAKHITIlktPccXJ_api_payload, found: Yes
2025-06-26 12:48:11,853 mlscoringinference [INFO | chatbot_session.py : update_header : 264] --> Updated user data: {'user_id': 'RDEWANGHAR', 'session_id': 'ftbx45jSgAKHITIlktPccXJ', 'client_id': '', 'role': 'SUBBROKER', 'token': '6ca42ab7-b8c6-4523-b223-a1d7dc14fe0d', 'interaction': {'type': 'DETERMINISTIC_FLOW', 'attachement': '', 'input': {'text': None, 'id': 'my_details', 'from_date': None, 'to_date': None}, 'metadata': {'source': 'web'}, 'request_id': None}}
2025-06-26 12:48:11,872 mlscoringinference [INFO | session_store.py : load : 57] --> Loading session data for ID: ftbx45jSgAKHITIlktPccXJ_api_payload, found: Yes
2025-06-26 12:48:11,873 mlscoringinference [INFO | chatbot_session.py : get_api_paylods : 241] --> get_api_paylods: {'api_payloads': {'user_id': 'RDEWANGHAR', 'client_id': '', 'role': 'SUBBROKER', 'token': '6ca42ab7-b8c6-4523-b223-a1d7dc14fe0d', 'session_id': 'ftbx45jSgAKHITIlktPccXJ', 'api_endpoint': 'my_details'}, 'last_updated': '2025-06-26T07:18:11.835124'}
2025-06-26 12:48:11,873 mlscoringinference [INFO | chatbot_session.py : order_type : 406] --> No segment mapping found for click id: my_details
2025-06-26 12:48:11,873 mlscoringinference [WARNING | chatbot_session.py : account_opening_partner : 381] --> Unknown click_id: my_details
2025-06-26 12:48:11,874 mlscoringinference [INFO | chatbot_navigator.py : get_client_id_input_state : 47] --> Client id Ask...!
2025-06-26 12:48:11,874 mlscoringinference [INFO | chatbot_service.py : get_chatbot_response : 89] --> Interrupt resume completed successfully
2025-06-26 12:48:11,875 mlscoringinference [INFO | chatbot_service.py : get_chatbot_response : 93] --> Handled via deterministic flow.
2025-06-26 12:48:31,462 mlscoringinference [INFO | chatbot_service.py : get_chatbot_response : 69] --> Received chatbot payload: user_id='RDEWANGHAR' session_id='ftbx45jSgAKHITIlktPccXJ' client_id='' role='SUBBROKER' token='6ca42ab7-b8c6-4523-b223-a1d7dc14fe0d' interaction=InteractionV2(type='DETERMINISTIC_FLOW', attachement='', input=InputData(text='R07146', id='client_id_my_details', from_date=None, to_date=None), metadata=Metadata(source='web'), request_id=None)
2025-06-26 12:48:31,464 mlscoringinference [INFO | chatbot_service.py : get_chatbot_response : 87] --> Invoking graph with interrupt resume command
2025-06-26 12:48:31,485 mlscoringinference [INFO | session_store.py : load : 57] --> Loading session data for ID: ftbx45jSgAKHITIlktPccXJ, found: Yes
2025-06-26 12:48:31,504 mlscoringinference [INFO | session_store.py : load : 57] --> Loading session data for ID: ftbx45jSgAKHITIlktPccXJ, found: Yes
2025-06-26 12:48:31,504 mlscoringinference [INFO | chatbot_navigator.py : navigate : 86] --> session data: {'user_id': 'RDEWANGHAR', 'role': 'SUBBROKER', 'input_params': {'action': 'initial', 'response_text': 'Welcome to your Mo Gini assistant. How can I help you today?', 'available_choices': [{'id': 'profit_and_loss_statement', 'text': 'Profit and loss statement'}, {'id': 'ledger_report', 'text': 'Ledger Report'}, {'id': 'my_details', 'text': 'My details'}, {'id': 'dp_statement', 'text': 'DP Statement'}, {'id': 'brokerage_report', 'text': 'Brokerage Report'}, {'id': 'itr_statement', 'text': 'ITR Statement'}, {'id': 'grandfather_pnl', 'text': 'Grandfather Profit and Loss statement'}, {'id': 'available_margin', 'text': 'Available Margin'}, {'id': 'my_dashboard', 'text': 'Client Dashboard'}, {'id': 'tds_certificate', 'text': 'TDS Certificate'}, {'id': 'stt_ctt_certificate', 'text': 'STT/CTT Certificate'}, {'id': 'markets_research_partner', 'text': 'Market Research'}, {'id': 'emodification', 'text': 'E-modification'}, {'id': 'upcoming_buyback', 'text': 'Upcoming Buyback'}, {'id': 'mf_status', 'text': 'Mutual Fund Status'}, {'id': 'fund_payout_status', 'text': 'Fund Payout Status'}, {'id': 'fund_transfer_status', 'text': 'Funds Transfer Status'}, {'id': 'margin_shortage', 'text': 'Margin Shortage Penalty'}, {'id': 'faq', 'text': 'FAQ'}, {'id': 'new_account_opening', 'text': 'New Account Opening'}, {'id': 'sauda_details', 'text': 'Sauda Detail'}, {'id': 'ipo', 'text': 'IPO'}, {'id': 'digi_cmr', 'text': 'DIGI CMR Report'}, {'id': 'acount_modification_status', 'text': 'Account Status'}, {'id': 'acount_modification_status', 'text': 'Modification Status'}, {'id': 'contract_note', 'text': 'Contract Note'}, {'id': 'dis_drf_status', 'text': 'DIS/DRF Status'}], 'id': 'initial_partner'}, 'last_updated': '2025-06-26T07:18:06.711884', 'history_stack': []}
2025-06-26 12:48:31,525 mlscoringinference [INFO | session_store.py : load : 57] --> Loading session data for ID: ftbx45jSgAKHITIlktPccXJ_api_payload, found: Yes
2025-06-26 12:48:31,562 mlscoringinference [INFO | session_store.py : load : 57] --> Loading session data for ID: ftbx45jSgAKHITIlktPccXJ_api_payload, found: Yes
2025-06-26 12:48:31,598 mlscoringinference [INFO | session_store.py : load : 57] --> Loading session data for ID: ftbx45jSgAKHITIlktPccXJ_api_payload, found: Yes
2025-06-26 12:48:31,635 mlscoringinference [INFO | session_store.py : load : 57] --> Loading session data for ID: ftbx45jSgAKHITIlktPccXJ_api_payload, found: Yes
2025-06-26 12:48:31,672 mlscoringinference [INFO | session_store.py : load : 57] --> Loading session data for ID: ftbx45jSgAKHITIlktPccXJ_api_payload, found: Yes
2025-06-26 12:48:31,690 mlscoringinference [INFO | chatbot_session.py : update_header : 264] --> Updated user data: {'user_id': 'RDEWANGHAR', 'session_id': 'ftbx45jSgAKHITIlktPccXJ', 'client_id': '', 'role': 'SUBBROKER', 'token': '6ca42ab7-b8c6-4523-b223-a1d7dc14fe0d', 'interaction': {'type': 'DETERMINISTIC_FLOW', 'attachement': '', 'input': {'text': 'R07146', 'id': 'client_id_my_details', 'from_date': None, 'to_date': None}, 'metadata': {'source': 'web'}, 'request_id': None}}
2025-06-26 12:48:31,709 mlscoringinference [INFO | session_store.py : load : 57] --> Loading session data for ID: ftbx45jSgAKHITIlktPccXJ_api_payload, found: Yes
2025-06-26 12:48:31,710 mlscoringinference [INFO | chatbot_session.py : get_api_paylods : 241] --> get_api_paylods: {'api_payloads': {'user_id': 'RDEWANGHAR', 'client_id': '', 'role': 'SUBBROKER', 'token': '6ca42ab7-b8c6-4523-b223-a1d7dc14fe0d', 'session_id': 'ftbx45jSgAKHITIlktPccXJ', 'api_endpoint': 'my_details'}, 'last_updated': '2025-06-26T07:18:31.672123'}
2025-06-26 12:48:31,710 mlscoringinference [INFO | chatbot_session.py : order_type : 406] --> No segment mapping found for click id: client_id_my_details
2025-06-26 12:48:31,710 mlscoringinference [WARNING | chatbot_session.py : account_opening_partner : 381] --> Unknown click_id: client_id_my_details
2025-06-26 12:48:31,711 mlscoringinference [INFO | chatbot_validator.py : verify_client_code : 39] --> CLIENT API PARAMS - {'session_id': 'ftbx45jSgAKHITIlktPccXJ', 'token': '6ca42ab7-b8c6-4523-b223-a1d7dc14fe0d', 'user_id': 'RDEWANGHAR', 'client_id': 'R07146', 'role': 'SUBBROKER'}
2025-06-26 12:48:31,711 mlscoringinference [DEBUG | chatbot_validator.py : verify_client_code : 42] --> Client validation params: {'session_id': 'ftbx45jSgAKHITIlktPccXJ', 'token': '6ca42ab7-b8c6-4523-b223-a1d7dc14fe0d', 'user_id': 'RDEWANGHAR', 'client_id': 'R07146', 'role': 'SUBBROKER'}!
2025-06-26 12:48:31,799 mlscoringinference [ERROR | chatbot_service.py : get_chatbot_response : 112] --> Error processing chatbot response: 'message'
Traceback (most recent call last):
  File "D:\mofsl-wmchatbot-repo\chatbot_backend\app\services\chatbot_service.py", line 88, in get_chatbot_response
